id,title,alternative_title,year,pages,abstract,file_url,image_url,type,status
D143,"Bài giảng nghiệp vụ thuyền viên /Trần Đức Phú, Vũ Như Tân",,2023,77 tr.,"Nội dung tài liệu phân tích các vấn đề liên quan đến Bài giảng nghiệp vụ thuyền viên , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D143.pdf,/static/uploads/images/D143.jpg,Book,active
D144,Kiểm tra khuyết tật kết cấu bê tông bằng phương pháp nhiệt hồng ngoại :Sách chuyên khảo /Trần Quang Huy,Infrared thermography in detecting deteriorations in concrete structures,2022,156 tr. ;30 cm,"Nội dung tài liệu phân tích các vấn đề liên quan đến Kiểm tra khuyết tật kết cấu bê tông bằng phương pháp nhiệt hồng ngoại: Sách chuyên khảo , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D144.pdf,/static/uploads/images/D144.jpg,Book,active
D145,Ứng dụng VISSIM trong mô hình dòng giao thông /Trần Quang Duy (Chủ biên) và các tác giả khác,,2024,91 tr. ;27 cm,"Tài liệu cung cấp cái nhìn tổng quan về Ứng dụng VISSIM trong mô hình dòng giao thông , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",/static/uploads/files/D145.pdf,/static/uploads/images/D145.jpg,Book,active
D146,"Thiết kế công trình kháng chấn bằng phương pháp phổ phản ứng dao động /Trần Quang Huy (chủ biên), Đặng Quốc Mỹ, Lê Thanh Cao",,2021,133 tr. ;27 cm,"Tài liệu tập trung nghiên cứu về Thiết kế công trình kháng chấn bằng phương pháp phổ phản ứng dao động , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D146.pdf,/static/uploads/images/D146.jpg,Book,active
D147,Marketing dịch vụ công /Nguyễn Hoài Long,,2025,102 tr. ;,"Nghiên cứu này trình bày các khía cạnh chuyên môn của Marketing dịch vụ công , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D147.pdf,/static/uploads/images/D147.jpg,Book,active
D148,"Destination management/ Nguyen Thanh Quang, Le Chi Cong",,2023,108 p.,"Tài liệu cung cấp cái nhìn tổng quan về Destination management, bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong quản trị. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D148.pdf,/static/uploads/images/D148.jpg,Book,active
D149,Quản trị kinh doanh lữ hành,,2025,168 tr.,"Nghiên cứu này trình bày các khía cạnh chuyên môn của Quản trị kinh doanh lữ hành, kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D149.pdf,/static/uploads/images/D149.jpg,Book,active
D150,Luật du lịch Việt Nam và Quốc tế /Bộ môn Quản trị du lịch Dịch vụ và Lữ hành,,2025,367 tr. ;,"Nội dung tài liệu phân tích các vấn đề liên quan đến Luật du lịch Việt Nam và Quốc tế , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Kết quả của tài liệu có giá trị tham khảo đối với sinh viên, giảng viên và các nhà nghiên cứu trong lĩnh vực liên quan.",/static/uploads/files/D150.pdf,/static/uploads/images/D150.jpg,Book,active
D151,Phân tích mức độ sẵn sàng chuyển đổi số của doanh nghiệp nhỏ và vừa trên địa bàn tỉnh Khánh Hòa /Nguyễn Toàn Dũng; Nguyễn Văn Ngọc: GVHD,,2025,77 tr. ;27 cm,"Nội dung tài liệu phân tích các vấn đề liên quan đến Phân tích mức độ sẵn sàng chuyển đổi số của doanh nghiệp nhỏ và vừa trên địa bàn tỉnh Khánh Hòa , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D151.pdf,/static/uploads/images/D151.jpg,Thesis,active
D152,Nâng cao chất lượng dịch vụ cấp giấy phép sử dụng tần số và thiết bị vô tuyến điện tại Trung tâm Tần số vô tuyến điện khu vực VII – Cục Tần số vô tuyến điện /Nguyễn Tuấn Ngọc; Nguyễn Thị Nga: GVHD,,2025,69 tr. :bảng biểu ;27 cm,"Nghiên cứu này trình bày các khía cạnh chuyên môn của Nâng cao chất lượng dịch vụ cấp giấy phép sử dụng tần số và thiết bị vô tuyến điện tại Trung tâm Tần số vô tuyến điện khu vực VII – Cục Tần số vô tuyến điện , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D152.pdf,/static/uploads/images/D152.jpg,Thesis,active
D153,"Đánh giá dự án phát triển sản xuất nông, lâm nghiệp bền vững, phát huy tiềm năng, thế mạnh của các vùng miền để sản xuất hàng hóa theo chuỗi giá trị tại xã Ba Cụm Bắc, huyện Khánh Sơn, tỉnh Khánh Hòa /Nguyễn Thị My; Phạm Thành Thái: GVHD",,2025,66 tr. ;27 cm,"Nội dung tài liệu phân tích các vấn đề liên quan đến Đánh giá dự án phát triển sản xuất nông, lâm nghiệp bền vững, phát huy tiềm năng, thế mạnh của các vùng miền để sản xuất hàng hóa theo chuỗi giá trị tại xã Ba Cụm Bắc, huyện Khánh Sơn, tỉnh Khánh Hòa , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D153.pdf,/static/uploads/images/D153.jpg,Thesis,active
D154,"Các nhân tố ảnh hưởng đến khả năng chuyển đổi số của doanh nghiệp vừa và nhỏ trên địa bàn thành phố Nha Trang, tỉnh Khánh Hòa /Mai Văn Vương; Phạm Thành Thái: GVHD",,2025,65 tr. ;27 cm,"Tài liệu tập trung nghiên cứu về Các nhân tố ảnh hưởng đến khả năng chuyển đổi số của doanh nghiệp vừa và nhỏ trên địa bàn thành phố Nha Trang, tỉnh Khánh Hòa , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Kết quả của tài liệu có giá trị tham khảo đối với sinh viên, giảng viên và các nhà nghiên cứu trong lĩnh vực liên quan.",/static/uploads/files/D154.pdf,/static/uploads/images/D154.jpg,Thesis,active
D155,Đánh giá ảnh hưởng của sinh khối nấm men Saccharomyces cerevisiae trong dịch thủy phân rong sụn Kappaphycus alvarezii đến giai đoạn nuôi lưu hàu Thái Bình Dương /Nguyễn Thị Hà Trang; Phạm Thị Minh Hải: GVHD,,2025,"61 tr. :biểu đồ, ảnh màu ;27 cm","Nghiên cứu này trình bày các khía cạnh chuyên môn của Đánh giá ảnh hưởng của sinh khối nấm men Saccharomyces cerevisiae trong dịch thủy phân rong sụn Kappaphycus alvarezii đến giai đoạn nuôi lưu hàu Thái Bình Dương , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong trí tuệ nhân tạo. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D155.pdf,/static/uploads/images/D155.jpg,Thesis,active
D156,"Phân lập, tuyển chọn chủng Parvovirus tiềm năng cho sản xuất vắc xin phòng bệnh khô thai trên lợn /Trịnh Thị Thu Hằng; Vũ Khắc Hùng, Nguyễn Văn Duy: GVHD",,2025,114 tr. :minh họa ;27 cm,"Tài liệu tập trung nghiên cứu về Phân lập, tuyển chọn chủng Parvovirus tiềm năng cho sản xuất vắc xin phòng bệnh khô thai trên lợn , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực trí tuệ nhân tạo. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D156.pdf,/static/uploads/images/D156.jpg,Thesis,active
D157,Đánh giá thực trạng và xây dựng giải pháp kiểm soát vi sinh vật gây bệnh tại các cơ sở sản xuất nước đá dùng liền tỉnh Khánh Hòa /Nguyễn Thị Lài; Lê Phương Chung: GVHD,,2025,"59 tr. :biểu đồ, ảnh màu ;27 cm","Nội dung tài liệu phân tích các vấn đề liên quan đến Đánh giá thực trạng và xây dựng giải pháp kiểm soát vi sinh vật gây bệnh tại các cơ sở sản xuất nước đá dùng liền tỉnh Khánh Hòa , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",/static/uploads/files/D157.pdf,/static/uploads/images/D157.jpg,Thesis,active
D158,"Nghiên cứu ảnh hưởng của phương pháp dẫn truyền vaccine SiV lên khả năng kháng vi khuẩn Streptococcus iniae ở cá chẽm (Lates calcarifer Bloch, 1790) /Nguyễn Đức Toàn; Nguyễn Thị Thanh Thùy, Trần Vĩ Hích: GVHD",,2025,56 tr. :hình ảnh ;27 cm,"Nội dung tài liệu phân tích các vấn đề liên quan đến Nghiên cứu ảnh hưởng của phương pháp dẫn truyền vaccine SiV lên khả năng kháng vi khuẩn Streptococcus iniae ở cá chẽm (Lates calcarifer Bloch, 1790) , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",/static/uploads/files/D158.pdf,/static/uploads/images/D158.jpg,Thesis,active
